Variable,theme,OR,2.5 %,97.5 %,p,id,inv_OR,inv_2.5 %,inv_97.5 %,is_OR_>1,max_OR-inv_OR
1529_amg_POP,Population,2.9292417445714563,2.2830584761453405,3.7734870428781395,6.1491497871859785e-19,2,0.34138527550797915,0.265006872592114,0.43800892988443085,TRUE,2.9292417445714563
0014_men_amg_mPOP,Population,2.9292417445714563,2.2830584761453405,3.7734870428781395,6.1491497871859785e-19,20,0.34138527550797915,0.265006872592114,0.43800892988443085,TRUE,2.9292417445714563
0205_School,Formation,0.34549774959460844,0.26836365442769244,0.4431135090937955,1.1326219321620175e-18,1,2.8943748582251407,2.2567580980437367,3.7262870120493115,FALSE,2.8943748582251407
90+_men_amg_mPOP,Population,0.34549774959460844,0.26836365442769244,0.4431135090937955,1.1326219321620175e-18,26,2.8943748582251407,2.2567580980437367,3.7262870120493115,FALSE,2.8943748582251407
Pop_OtherNoFamily_HH,Famille,2.8637182328448167,2.2235066264420444,3.7034367650256006,1.194899188202599e-17,20,0.3491963659450533,0.2700194612322717,0.44974005838703307,TRUE,2.8637182328448167
Pop_ChildFamily_HH,Famille,2.8637182328448167,2.2235066264420444,3.7034367650256006,1.194899188202599e-17,23,0.3491963659450533,0.2700194612322717,0.44974005838703307,TRUE,2.8637182328448167
Pop_Intermediate_HH,Famille,2.8637182328448167,2.2235066264420444,3.7034367650256006,1.194899188202599e-17,28,0.3491963659450533,0.2700194612322717,0.44974005838703307,TRUE,2.8637182328448167
1564_IntermediateProf_amg_EmpWF,Emploi,2.8404739303018305,2.215676751929303,3.6557340942457994,5.194302165750048e-18,48,0.35205392640014105,0.2735428710676798,0.4513293733525203,TRUE,2.8404739303018305
4049_Poverty,Revenus,2.8110178568617803,2.121009915822197,3.7468267440394976,3.026711648746024e-14,10,0.35574302651936895,0.2668925115341438,0.47147351482906946,TRUE,2.8110178568617803
0019_amg_POP,Population,2.7973361158188412,2.1829332522815066,3.5980560309166556,1.4757330831536602e-17,9,0.3574829618596899,0.27792785643341855,0.4580992107545403,TRUE,2.7973361158188412
1ry_res_Social,Logement,2.755001409008896,2.150789863959446,3.5418125515833783,4.129891091992214e-17,23,0.36297622089411097,0.2823413112455505,0.4649454680612422,TRUE,2.755001409008896
Owners_Occupancy,Logement,0.3672711038856789,0.2858180907355947,0.4702504233483932,7.321778818844826e-17,37,2.7227843122427395,2.126526527886042,3.498728850319983,FALSE,2.7227843122427395
15+_caregivers_amg_nonsalWF,Activite,0.36879696153768027,0.22094093699027775,0.6089475531320029,3.730704385467504e-5,21,2.7115190858149987,1.642177548553558,4.52609649267489,FALSE,2.7115190858149987
0019_women_amg_wPOP,Population,2.632620272477146,2.0577275608364496,3.379760070051413,8.273286367812773e-16,45,0.3798496921316559,0.2958789911926464,0.4859729825426978,TRUE,2.632620272477146
Pop_per_1ry_res_Owner,Logement,2.5933054122333017,2.0277654302998434,3.3278375246106453,2.1809891023020402e-15,32,0.3856082647584576,0.3004954396374863,0.4931536878267676,TRUE,2.5933054122333017
3039_Poverty,Revenus,2.584586976068159,1.9329702268554354,3.474254124994358,1.5960084981842073e-11,9,0.3869090145773561,0.28783156442294616,0.5173385425738318,TRUE,2.584586976068159
WhiteCollar_HH,Famille,2.565651776091116,1.997990780541742,3.3060486114218635,1.3478134122050959e-14,14,0.38976450713960265,0.3024758911726711,0.5005028099923747,TRUE,2.565651776091116
Pop_per_1ry_res_Tenant,Logement,2.5547003618465953,1.9982266165212608,3.276790555653881,5.664988645905784e-15,33,0.3914353381455574,0.3051766608258094,0.5004437393296829,TRUE,2.5547003618465953
0610_School,Formation,0.3959723585504601,0.3088338184917199,0.5060669772004657,9.588716727506575e-15,2,2.5254288043254074,1.9760230266988459,3.2379873580030574,FALSE,2.5254288043254074
2064_men_amg_mPOP,Population,2.5167881776364367,1.9693757866361101,3.226886547811359,1.449898215533866e-14,28,0.3973318092026,0.3098962374981084,0.5077751066027371,TRUE,2.5167881776364367
Drive_toWk,Activite,0.4019192471237734,0.31359940132486214,0.5134604694658925,2.4319513011002776e-14,10,2.4880619854765107,1.9475695977924288,3.188781597717674,FALSE,2.4880619854765107
1ry_res_Tenant,Logement,2.4795524370654327,1.9409282938797514,3.1778414584826193,3.6567171264454695e-14,22,0.4032985893145728,0.3146790087122496,0.5152173849766931,TRUE,2.4795524370654327
0014_women_amg_wPOP,Population,2.4795524370654327,1.9409282938797514,3.1778414584826193,3.6567171264454695e-14,38,0.4032985893145728,0.3146790087122496,0.5152173849766931,TRUE,2.4795524370654327
1ry_res_Carpark,Logement,0.4079371343928136,0.31840981585589573,0.5209681664531358,6.078413190196266e-14,25,2.4513581032244867,1.9195030798296502,3.1406066967878115,FALSE,2.4513581032244867
1ry_res_3+car,Logement,0.4140269582559847,0.32330769931646264,0.5285820522280678,1.497229246500205e-13,29,2.415301661061693,1.8918538678807224,3.093028721908574,FALSE,2.415301661061693
15+_SubsidizedWork_amg_salWF,Activite,0.4148878755447607,0.24984941877862551,0.6824132081221858,2.6491796227407985e-4,17,2.4102897648839914,1.4653878150332496,4.0024107515976715,FALSE,2.4102897648839914
Self-Employment,Revenus,0.4191503955619602,0.3265247497974746,0.5364894775422138,5.772739556965852e-13,18,2.3857784952326897,1.8639694567379745,3.062554984331954,FALSE,2.3857784952326897
5579_amg_Single,Famille,0.43912492029331485,0.3434328064736953,0.5598709657637241,4.767961633300674e-12,46,2.27725631998304,1.7861258417569352,2.911777736867411,FALSE,2.27725631998304
4559_men_amg_mPOP,Population,0.44558904276135647,0.3485866805282393,0.5679596125872514,1.0925983984981358e-11,23,2.244220355605936,1.7606885733382627,2.8687269361084757,FALSE,2.244220355605936
1ry_res_19-45,Logement,0.4521310620554902,0.35384614600689757,0.5761302945246972,2.4681729380144262e-11,10,2.211748061400103,1.7357184815719364,2.8260870191320575,FALSE,2.211748061400103
Men,Population,0.4521310620554902,0.35384614600689757,0.5761302945246972,2.4681729380144262e-11,8,2.211748061400103,1.7357184815719364,2.8260870191320575,FALSE,2.211748061400103
-30_Poverty,Revenus,2.152750340694034,1.5227101210987966,3.0601681151817948,7.268352578910204e-6,8,0.46452204935088104,0.32677943248898705,0.6567238150872696,TRUE,2.152750340694034
1ry_res_2car,Logement,0.4654530165529868,0.36453971719641376,0.5927617308062146,1.2068310655476857e-10,28,2.148444557102061,1.6870184899418204,2.7431853178873253,FALSE,2.148444557102061
15+_MenOnWomen_HighSchoolGraduate,Formation,0.4654530165529868,0.36453971719641376,0.5927617308062146,1.2068310655476857e-10,26,2.148444557102061,1.6870184899418204,2.7431853178873253,FALSE,2.148444557102061
Pop_WhiteCollar_HH,Famille,2.137192254151021,1.6713148263644417,2.7404304392117096,4.075543010075376e-10,30,0.4679036235779548,0.364906178858403,0.5983313162938119,TRUE,2.137192254151021
Pop_Other_HH,Famille,2.1054778107977414,1.6470133045574742,2.6988241740148657,8.74383141142968e-10,32,0.4749515738762934,0.37053173364471714,0.6071596369215024,TRUE,2.1054778107977414
1524_men_Employed_rate_amg_WF,Emploi,0.47909941351892915,0.3754420609831846,0.6098145877536472,5.575730155883478e-10,18,2.0872494763771825,1.6398426998666353,2.6635268232367504,FALSE,2.0872494763771825
75+_Poverty,Revenus,2.076596554305619,1.4565827918621068,2.98030064397968,2.359302099117856e-5,13,0.4815571892992879,0.3355366184348005,0.6865383866862742,TRUE,2.076596554305619
2554_women_Workforce_rate,Emploi,0.48604705494286604,0.38105747422808345,0.6185242135355439,1.1734012716250525e-9,11,2.057413968113742,1.616751580805388,2.6242760413654715,FALSE,2.057413968113742
15+_HSG+2_amg_WF,Formation,2.0504081386023723,1.6113219261695093,2.6155892462207,1.6388679712868804e-9,12,0.48770777933101356,0.3823230277632137,0.620608448106478,TRUE,2.0504081386023723
Other_HH,Famille,2.0436831880778543,1.5995547008439035,2.6179427258795425,3.85246020296028e-9,16,0.48931263213087844,0.3819793267876145,0.6251739934072986,TRUE,2.0436831880778543
15+_MenOnWomen_HighEducation,Formation,2.021167979269361,1.5887446768074291,2.577272600384201,3.3814611573925007e-9,27,0.49476342899588854,0.3880070737767233,0.6294277580268547,TRUE,2.021167979269361
Wk_Res_Municipality,Activite,0.5001969442348818,0.3923700438610269,0.6361851649620032,4.982705692389629e-9,1,1.999212533234552,1.5718694101578525,2.5486145429445393,FALSE,1.999212533234552
1ry_res_71-90,Logement,1.992408874552777,1.5665342494516679,2.540016248938249,6.8799288845025536e-9,12,0.501905011954167,0.39369826882722087,0.6383518268751729,TRUE,1.992408874552777
15+_PermanentContract_amg_salWF,Activite,1.9866704390232583,1.213612182009276,3.2757250908801323,0.004743873326859795,14,0.5033547489092592,0.3052759228129601,0.8239864553307168,TRUE,1.9866704390232583
15+_NoDiploma_amg_WF,Formation,0.5220760511821809,0.40988373952116525,0.6635302901140693,3.9273227579519806e-8,8,1.9154297496229056,1.5070902035656688,2.4397162013995013,FALSE,1.9154297496229056
1ry_res_46-70,Logement,1.9089166447950743,1.501990874311418,2.4314036627292066,5.329967277674123e-8,11,0.5238573421875903,0.41128505946129823,0.6657830064769509,TRUE,1.9089166447950743
15+_FullTime_amg_salWF,Emploi,1.9089166447950743,1.501990874311418,2.4314036627292066,5.329967277674123e-8,62,0.5238573421875903,0.41128505946129823,0.6657830064769509,TRUE,1.9089166447950743
1114_School,Formation,0.5295484389943361,0.4158632753985149,0.6728998580689093,7.602251399623948e-8,3,1.8884013743843662,1.4861052324632733,2.404636473470076,FALSE,1.8884013743843662
15+_men_amg_FullTimeWF,Emploi,1.8819818793749017,1.481080942174458,2.3964411386196107,1.0258113758673557e-7,60,0.531354744144587,0.4172854421018729,0.6751825450753852,TRUE,1.8819818793749017
2554_Workforce_rate,Emploi,0.5371125980717013,0.42191914301860806,0.6823386889576565,1.4514528930130612e-7,3,1.8618070095360266,1.465547852090293,2.3701223718969695,FALSE,1.8618070095360266
15+_women_amg_FullTimeWF,Emploi,0.5371125980717013,0.42191914301860806,0.6823386889576565,1.4514528930130612e-7,61,1.8618070095360266,1.465547852090293,2.3701223718969695,FALSE,1.8618070095360266
15+_Married_amg_POP,Famille,0.5371125980717013,0.42191914301860806,0.6823386889576565,1.4514528930130612e-7,38,1.8618070095360266,1.465547852090293,2.3701223718969695,FALSE,1.8618070095360266
Pop_per_1ry_res_FreeAcc,Logement,1.8554795615193271,1.4605837435613933,2.3620430583629104,1.9472550997981773e-7,35,0.538944228079326,0.4233623076681261,0.6846577639989778,TRUE,1.8554795615193271
15+_nonMarried_amg_POP,Famille,1.8554795615193271,1.4605837435613933,2.3620430583629104,1.9472550997981773e-7,39,0.538944228079326,0.4233623076681261,0.6846577639989778,TRUE,1.8554795615193271
1ry_res_gt0car,Logement,0.5525214132533616,0.43425683926692443,0.701666436194956,5.077426349328582e-7,31,1.8098846053979898,1.4251786153872021,2.3027846877164104,FALSE,1.8098846053979898
1564_men_Unemplyed_amg_WF,Emploi,0.5525214132533616,0.43425683926692443,0.701666436194956,5.077426349328582e-7,33,1.8098846053979898,1.4251786153872021,2.3027846877164104,FALSE,1.8098846053979898
15+_ShortTermContract_amg_salWF,Activite,0.5527513549599898,0.33635657259201396,0.9029044132624995,0.013723984181963906,15,1.8091317027569904,1.1075369499930356,2.9730354079120582,FALSE,1.8091317027569904
1ry_res_0car,Logement,1.8037366954198009,1.4204672349558423,2.294944411572467,6.733565482618874e-7,26,0.5544046437261512,0.4357404017968403,0.703993710936308,TRUE,1.8037366954198009
1564_NonWorking_amg_WF,Emploi,1.8037366954198009,1.4204672349558423,2.294944411572467,6.733565482618874e-7,29,0.5544046437261512,0.4357404017968403,0.703993710936308,TRUE,1.8037366954198009
Pop_SingleMan_HH,Famille,0.5585909927019876,0.43726224069629727,0.7120965998357304,1.4946744987731364e-6,18,1.7902186269829583,1.4043038546043956,2.2869571321950826,FALSE,1.7902186269829583
Median_st_Living,Revenus,1.7637709065197487,1.3887806006644923,2.2444697855781217,1.6053129619154758e-6,2,0.5669670569479955,0.4455395240450626,0.7200561409927013,TRUE,1.7637709065197487
2554_Employed_rate_amg_WF,Emploi,0.5683347179461063,0.44688518015806783,0.7214011258744075,1.6817721334988833e-6,15,1.7595265051093136,1.3861913492135236,2.2377112609692937,FALSE,1.7595265051093136
2554_women_Employed_rate_amg_WF,Emploi,0.5683347179461063,0.44688518015806783,0.7214011258744075,1.6817721334988833e-6,23,1.7595265051093136,1.3861913492135236,2.2377112609692937,FALSE,1.7595265051093136
15+_women_CraftsBusinessShopkeeper_amg_wPOP,Population,0.5683347179461063,0.44688518015806783,0.7214011258744075,1.6817721334988833e-6,49,1.7595265051093136,1.3861913492135236,2.2377112609692937,FALSE,1.7595265051093136
2554_Unemployed_rate_amg_WF,Emploi,1.7535525365091758,1.3815287877184552,2.2300871099900137,2.2046557239727536e-6,27,0.5702709095849021,0.4484129770179596,0.7238358034156233,TRUE,1.7535525365091758
15+_WhiteCollar_amg_POP,Population,1.7535525365091758,1.3815287877184552,2.2300871099900137,2.2046557239727536e-6,16,0.5702709095849021,0.4484129770179596,0.7238358034156233,TRUE,1.7535525365091758
2554_men_Workforce_rate,Emploi,0.5763781681546243,0.45334129492139447,0.7314797026295659,2.9990365633465273e-6,7,1.734972029217684,1.3670919321549753,2.205843613195201,FALSE,1.734972029217684
15+_CertifGeneEducation_amg_WF,Formation,0.5763781681546243,0.45334129492139447,0.7314797026295659,2.9990365633465273e-6,9,1.734972029217684,1.3670919321549753,2.205843613195201,FALSE,1.734972029217684
4559_amg_POP,Population,0.5763781681546243,0.45334129492139447,0.7314797026295659,2.9990365633465273e-6,4,1.734972029217684,1.3670919321549753,2.205843613195201,FALSE,1.734972029217684
Social_Occupancy,Logement,1.7049954071296345,1.3436826186150517,2.1674058009842687,6.836930633306043e-6,39,0.5865118438550537,0.461381066501657,0.7442233650612455,TRUE,1.7049954071296345
1524_amg_Single,Famille,1.7049954071296345,1.3436826186150517,2.1674058009842687,6.836930633306043e-6,44,0.5865118438550537,0.461381066501657,0.7442233650612455,TRUE,1.7049954071296345
1564_CraftsBusinessShopkeepers_amg_EmpWF,Emploi,0.5927659633899267,0.46642503690661413,0.7520346057341527,9.15822981518216e-6,46,1.687006443961748,1.329726042359152,2.143967242050551,FALSE,1.687006443961748
Wk_Res_County-Municipality,Activite,0.5927659633899267,0.46642503690661413,0.7520346057341527,9.15822981518216e-6,2,1.687006443961748,1.329726042359152,2.143967242050551,FALSE,1.687006443961748
1ry_res_1car,Logement,1.681282655287476,1.3252559108104447,2.13667472795423,1.1798550222777265e-5,27,0.5947839864136432,0.46801695499878687,0.7545712430653954,TRUE,1.681282655287476
FreeAcc_Occupancy,Logement,1.681282655287476,1.3252559108104447,2.13667472795423,1.1798550222777265e-5,40,0.5947839864136432,0.46801695499878687,0.7545712430653954,TRUE,1.681282655287476
Poverty,Revenus,1.6758652543192525,1.310392299917958,2.1476612591483795,2.430897776328359e-5,14,0.5967066847544414,0.46562277721419343,0.7631302473790549,TRUE,1.6758652543192525
1564_men_Employed_rate_amg_WF,Emploi,0.6011131924147448,0.4731061277369811,0.762484383604625,1.5684304784898313e-5,17,1.6635801919150675,1.3115022700826031,2.1136906528421475,FALSE,1.6635801919150675
15+_NonSalaried_amg_empWF,Emploi,0.6095646085129836,0.4798282544531785,0.7730609238170216,2.6503571131352955e-5,54,1.6405151907350282,1.293559109238709,2.084079023523988,FALSE,1.6405151907350282
15+_Salaried_amg_empWF,Emploi,1.6349515397916639,1.2891807690664912,2.0769661778229613,3.3750195342525494e-5,53,0.6116389236389395,0.48147148984784244,0.7756864079845918,TRUE,1.6349515397916639
2554_men_Employed_rate_amg_WF,Emploi,0.6181217197640305,0.4866893471217093,0.7837795067740213,4.419253582073671e-5,19,1.6178043385722678,1.2758690312227303,2.054698764035047,FALSE,1.6178043385722678
D1_st_Living,Revenus,0.6295549332334931,0.49380575233769625,0.8012511046871091,1.1571258088760525e-4,1,1.5884237374868033,1.2480482013070084,2.025087790626091,FALSE,1.5884237374868033
15+_men_amg_nonsalWF,Emploi,0.6355591981684693,0.5006142176092886,0.8056297967618834,1.1806909495619973e-4,58,1.5734175555664407,1.2412649135115912,1.9975461439660191,FALSE,1.5734175555664407
15+_women_amg_nonsalWF,Emploi,1.5680846683561085,1.2369903918924319,1.990864137810628,1.4775223226295547e-4,59,0.6377206666068252,0.5022944464204923,0.8084137165124882,TRUE,1.5680846683561085
1564_women_Unemplyed_amg_WF,Emploi,0.644442721470076,0.5077259991557906,0.8168106037241011,1.892000276486081e-4,34,1.5517282866021693,1.2242740182860994,1.969566265392606,FALSE,1.5517282866021693
Pop_SingleWoman_HH,Famille,0.6453985981915608,0.5064029685212758,0.8212689557970466,2.9579657479654415e-4,19,1.5494300774777792,1.2176279073272578,1.9747119629256014,FALSE,1.5494300774777792
1ry_res_91-05,Logement,1.5464699027441053,1.2201735509079028,1.9629288331165784,2.3539318780113356e-4,13,0.64663398765509,0.5094428198969809,0.8195555454024743,TRUE,1.5464699027441053
1ry_res_Occupancy,Logement,0.653438253496871,0.5148969393807744,0.828082724561224,2.9922373637553216e-4,36,1.5303664801509642,1.2076088177420556,1.9421362286647508,FALSE,1.5303664801509642
15+_FullTime_amg_empWF,Emploi,1.525181430662928,1.2035067277586022,1.9355454789282447,3.701212385420965e-4,55,0.6556597004759918,0.5166502212873462,0.8309052013879383,TRUE,1.525181430662928
1564_Employed_rate_amg_WF,Emploi,0.6717719820447432,0.5295079970566426,0.851113709074492,7.196250130724081e-4,13,1.4886003386985485,1.17493113944482,1.8885456037655042,FALSE,1.4886003386985485
5564_men_Employed_rate_amg_WF,Emploi,0.6717719820447432,0.5295079970566426,0.851113709074492,7.196250130724081e-4,20,1.4886003386985485,1.17493113944482,1.8885456037655042,FALSE,1.4886003386985485
densite,Geographie,0.6717719820447432,0.5295079970566426,0.851113709074492,7.196250130724081e-4,3,1.4886003386985485,1.17493113944482,1.8885456037655042,FALSE,1.4886003386985485
1564_Unemployed_rate_amg_WF,Emploi,1.4835585428647236,1.1709472809770909,1.8821201679968131,8.798479855485689e-4,25,0.6740549638634542,0.5313157028992068,0.8540094129306617,TRUE,1.4835585428647236
1564_CraftsBusinessShopkeepers_amg_WF,Emploi,0.6811135752409869,0.5369781233100029,0.8628342955193935,0.0010944323236862835,40,1.4681839216700194,1.1589710854017896,1.8622732595433684,FALSE,1.4681839216700194
1564_OtherInactive_amg_NW,Emploi,1.4234201490008551,1.1238897748527044,1.8049622560378984,0.002926041355104773,37,0.7025332616669312,0.554028205661827,0.8897669703695443,TRUE,1.4234201490008551
1564_women_Employed_rate_amg_WF,Emploi,0.7098583253633487,0.5599341568878913,0.8989496941750305,0.003563277617800394,21,1.4087318050234026,1.1124092999638915,1.7859242693069315,FALSE,1.4087318050234026
15+_men_NoDiploma_amg_mWF,Formation,0.7196859417236586,0.567737632156538,0.9113309658804012,0.0051479112397440395,16,1.3894949755513981,1.0972961936325067,1.7613769871155511,FALSE,1.3894949755513981
Wk_Dom_Com_Abroad,Activite,1.384792407818667,1.0935839046337061,1.7554036482523128,0.006114453052716522,5,0.722129897848881,0.5696695463722,0.9144245775407129,TRUE,1.384792407818667
Pop_Family_HH,Famille,1.3824141198931383,1.087436825412828,1.759359734792914,0.007639406630126087,21,0.7233722410744045,0.5683885905901475,0.9195936505280351,TRUE,1.3824141198931383
HH_Moving_Time_10to19y,Logement,0.7296396822395435,0.5756562383742639,0.9238517628530651,0.007343581369791348,18,1.3705394927680157,1.0824247354486523,1.7371478555051256,FALSE,1.3705394927680157
1ry_res_06-15,Logement,1.365901694575992,1.0787655596033177,1.7311091589982681,0.008672251768882802,14,0.732117109138241,0.5776643227852049,0.9269854706593699,TRUE,1.365901694575992
15+_women_HighSchoolGraduate_amg_wWF,Formation,1.3472861814892134,1.064165183152167,1.7073538943437963,0.012146151958447222,22,0.7422328037942592,0.5857016540699898,0.9397037375700423,TRUE,1.3472861814892134
5564_Employed_rate_amg_WF,Emploi,0.749933244402978,0.5918484713446938,0.9493479475236648,0.014390440950142903,16,1.3334520205143061,1.0533545710068253,1.689621665707738,FALSE,1.3334520205143061
4559_women_amg_wPOP,Population,0.749933244402978,0.5918484713446938,0.9493479475236648,0.014390440950142903,41,1.3334520205143061,1.0533545710068253,1.689621665707738,FALSE,1.3334520205143061
5564_Unemployed_rate_amg_WF,Emploi,1.3289408408213974,1.049793424982397,1.6838986951858412,0.016800098604384587,28,0.752478943593844,0.5938599530119811,0.9525683588814323,TRUE,1.3289408408213974
Estate,Revenus,0.755321829826469,0.5938755847974937,0.9597854428110457,0.020819142869747467,20,1.3239389628520923,1.041899528160349,1.6838543721931103,FALSE,1.3239389628520923
1564_OtherInactive_amg_WF,Emploi,1.3108607614355992,1.0355904941166574,1.6607919379764207,0.02295022129948753,32,0.7628575279840113,0.6021223833844247,0.965632656615861,TRUE,1.3108607614355992
15+_men_amg_salWF,Emploi,0.7707548013093198,0.608444813261675,0.9755614566957139,0.02682983066028033,56,1.2974294786114207,1.025050747071395,1.6435344310675029,FALSE,1.2974294786114207
15+_Men_amg_salWF,Activite,0.7707548013093198,0.608444813261675,0.9755614566957139,0.02682983066028033,12,1.2974294786114207,1.025050747071395,1.6435344310675029,FALSE,1.2974294786114207
15+_women_amg_salWF,Emploi,1.293041145550544,1.021585268415736,1.6380110242739812,0.030967176307279652,57,0.773370594927376,0.610496501660135,0.9788708108044566,TRUE,1.293041145550544
15+_Women_amg_salWF,Activite,1.293041145550544,1.021585268415736,1.6380110242739812,0.030967176307279652,13,0.773370594927376,0.610496501660135,0.9788708108044566,TRUE,1.293041145550544
1524_Employed_rate_amg_WF,Emploi,0.7813686792137594,0.6168779843476023,0.9889297316798369,0.03596453200449793,14,1.279805585509564,1.0111941910183635,1.6210661190277034,FALSE,1.279805585509564
1524_Unemployed_rate_amg_WF,Emploi,1.2754773056074329,1.0077761379721393,1.615576940306721,0.04127585769316448,26,0.7840202217661257,0.6189739250735701,0.9922838637678141,TRUE,1.2754773056074329
Housing_Benef,Revenus,1.2730553409972534,1.0015666040043112,1.6198865788983177,0.04406027591957897,24,0.7855118059648889,0.6173271715604302,0.9984358464049742,TRUE,1.2730553409972534
Family_Benef,Revenus,0.786197622978723,0.6185182685974591,0.9987291971163156,0.04408940547855934,22,1.2719448275755767,1.0012724198785352,1.6167671203432392,FALSE,1.2719448275755767
SingleMan_HH,Famille,0.7874719282871371,0.6192678946753543,1.0005245277137906,0.050536678960900076,2,1.2698865370034733,0.9994757472712946,1.6148100177617657,FALSE,1.2698865370034733
15+_ApprenticeContract_amg_salWF,Activite,1.2688512481649608,0.7798616377415439,2.069670552392564,0.34777663855546315,18,0.7881144471790692,0.483168685394875,1.2822787422855806,TRUE,1.2688512481649608
15+_Employers_amg_nonsalWF,Activite,1.2688512481649608,0.7798616377415439,2.069670552392564,0.34777663855546315,20,0.7881144471790692,0.483168685394875,1.2822787422855806,TRUE,1.2688512481649608
15+_men_HighSchoolGraduate_amg_mWF,Formation,0.8030131848333402,0.6341053029887381,1.0161851325628939,0.06231076000664922,18,1.245309565131914,0.9840726536491694,1.5770251333440752,FALSE,1.245309565131914
1564_men_Workforce_rate,Emploi,1.2410987363671597,0.9807319502808809,1.5716896456118652,0.07071277219072356,5,0.8057376667122523,0.6362579296695029,1.019646601411936,TRUE,1.2410987363671597
SinglePerson_HH,Famille,0.8100016804717871,0.6371297270820121,1.0290385738221481,0.08576407202717498,1,1.234565339935527,0.9717808694825788,1.5695390710772452,FALSE,1.234565339935527
5564_women_Employed_rate_amg_WF,Emploi,0.8140481565521528,0.6428759482700227,1.0301147163013504,0.08055380303615862,24,1.2284285541968842,0.9707656673331705,1.555510052430795,FALSE,1.2284285541968842
1524_women_Employed_rate_amg_WF,Emploi,1.2076896452106727,0.9544316641475481,1.529034719185882,0.1154965346401678,22,0.8280273031781747,0.6540073861321077,1.047743948115082,TRUE,1.2076896452106727
1564_NonWorking_amg_POP,Emploi,1.2076896452106727,0.9544316641475481,1.529034719185882,0.1154965346401678,38,0.8280273031781747,0.6540073861321077,1.047743948115082,TRUE,1.2076896452106727
15+_CraftsBusinessShopkeeper_amg_POP,Population,0.8480309121032036,0.6699158911562635,1.0729773316365963,0.1621746984019042,13,1.1792022976142431,0.9319861384906566,1.4927247035057145,FALSE,1.1792022976142431
15+_SelfEmployed_amg_nonsalWF,Activite,0.8628588818992196,0.5297086741359955,1.4035261360783586,0.5581623820128623,19,1.1589380615737792,0.7124911850905284,1.8878301391441128,FALSE,1.1589380615737792
Social_Minima,Revenus,0.8803203392239732,0.693030794950022,1.1180872090685992,0.28664383670325133,23,1.1359501257025684,0.8943846167715581,1.442937322968621,FALSE,1.1359501257025684
1564_WhiteCollar_amg_WF,Emploi,1.1281900500784368,0.8917550820466628,1.427852988315267,0.32176960805567417,44,0.8863754825088872,0.7003522128562454,1.121384133527902,TRUE,1.1281900500784368
Bike_toWk,Activite,1.1281900500784368,0.8917550820466628,1.427852988315267,0.32176960805567417,8,0.8863754825088872,0.7003522128562454,1.121384133527902,TRUE,1.1281900500784368
Tenant_Occupancy,Logement,1.1129483637709374,0.8797561817803609,1.4084856046686118,0.3819895784366531,38,0.8985142820209187,0.7099824071224923,1.1366785715291048,TRUE,1.1129483637709374
15+_HighSchoolGraduate_amg_WF,Formation,1.1129483637709374,0.8797561817803609,1.4084856046686118,0.3819895784366531,11,0.8985142820209187,0.7099824071224923,1.1366785715291048,TRUE,1.1129483637709374
15+_men_CraftsBusinessShopkeeper_amg_mPOP,Population,1.097917367550366,0.8678480623526147,1.389392892032377,0.4486584149651928,31,0.9108153578362316,0.7197388195481692,1.1522754308964405,TRUE,1.097917367550366
Wk_Res_Region-County,Activite,1.083089466906505,0.8561409774229755,1.3705743812575792,0.5214717009889944,3,0.9232847613744937,0.7296211089853026,1.16803193208909,TRUE,1.083089466906505
SingleWoman_HH,Famille,0.9454088001783512,0.7442710572930343,1.2007275838387874,0.6784486840144115,3,1.0577434860045203,0.832828372946134,1.3435965166199928,FALSE,1.0577434860045203
Family_HH,Famille,1.0577434860045203,0.8328283729461341,1.3435965166199937,0.6784486840144115,5,0.945408800178351,0.7442710572930338,1.2007275838387872,TRUE,1.0577434860045203
1564_Workforce_rate,Emploi,0.9454823099102734,0.7472842704860759,1.1961377793284267,0.6413362036821406,1,1.0576612481463565,0.8360240912727056,1.338178842369509,FALSE,1.0576612481463565
1564_women_Workforce_rate,Emploi,0.9454823099102734,0.7472842704860759,1.1961377793284267,0.6413362036821406,9,1.0576612481463565,0.8360240912727056,1.338178842369509,FALSE,1.0576612481463565
Social_Benef,Revenus,0.9475642705380446,0.7460561017233205,1.2035504378669624,0.6783480258365208,21,1.0553373856447557,0.8308750248741447,1.3403817724834535,FALSE,1.0553373856447557
Walk_toWk,Activite,1.0540832743522615,0.8331994876316795,1.3336731032827394,0.683312858366447,7,0.9486916492575068,0.749808928093828,1.2001927687719074,TRUE,1.0540832743522615
Pop_CraftsBusinessShopkeepers_HH,Famille,1.0429943312142835,0.8212284939879786,1.3247857163924501,0.7671338712690596,26,0.958777981885838,0.7548390563291394,1.2176878996780625,TRUE,1.0429943312142835
15+_InterimContract_amg_salWF,Activite,0.9632902823931276,0.5919191405066364,1.5672399657962655,0.9067799781710256,16,1.038108676354207,0.6380643818586718,1.689419941960448,FALSE,1.038108676354207
Poverty_amg_Owners,Revenus,0.9665628114892386,0.7449286953620717,1.2543495201617167,0.7970844530384985,6,1.034593911656132,0.7972259596919009,1.342410362530002,FALSE,1.034593911656132
1517_School,Formation,0.9715457246104504,0.7679133011149202,1.2291400573164795,0.8158305190236558,4,1.0292876337868282,0.8135769345791646,1.3022303410399547,FALSE,1.0292876337868282
